1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
CLEAN-R1_KM_3P,63,9,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/11 05:29:46
orzel

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
CLEAN-R1_KM_3P,63,9,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/11 00:01:33
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
CLEAN-R1_KM_3P,63,9,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/11 00:01:33
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
CLEAN-R1_KM_3P,63,9,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 22:49:13
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
CLEAN-R1_KM_3P,63,9,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 22:49:13
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
CLEAN-R1_KM_3P,44,4,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 22:46:27
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
CLEAN-R1_KM_3P,44,4,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 22:46:27
melika

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
CLEAN-R1_KM_3P,44,4,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 22:39:57
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
CLEAN-R1_KM_3P,44,4,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 22:39:57
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O49(180,90)AWOK,206,111,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 22:19:29
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O49(180,90)AWOK,206,111,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 22:19:29
melika

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
OK_R2_O49(180,90)AWOK,206,111,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 22:01:37
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
OK_R2_O49(180,90)AWOK,206,111,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 22:01:37
melika

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
OK_R2_O49(180,90)AWOK,206,111,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 21:56:16
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
OK_R2_O49(180,90)AWOK,206,111,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/10 21:56:16
melika

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
CLEAN-R1_KM_NEW,4,0,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 12:42:11
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
CLEAN-R1_KM_NEW,4,0,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 12:42:11
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
OK_R2_O8B-O21B(90,0)_MPKMOK,118,62,ALARM
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 12:12:19
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
OK_R2_O8B-O21B(90,0)_MPKMOK,118,62,ALARM
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 12:12:19
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
OK_R2_O8B-O21B(90,0)_MPKMOK,49,23,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 12:08:09
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
OK_R2_O8B-O21B(90,0)_MPKMOK,49,23,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 12:08:09
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
OK_R2_O8B-O21B(90,0)_MPKMOK,6,2,ALARM
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 12:04:45
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
OK_R2_O8B-O21B(90,0)_MPKMOK,6,2,ALARM
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 12:04:45
koss

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
KRIS_OTHER_WELDS,208,113,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 09:33:36
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
KRIS_OTHER_WELDS,208,113,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 09:33:36
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
KRIS_OTHER_WELDS,208,113,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 09:30:00
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
KRIS_OTHER_WELDS,208,113,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 09:30:00
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
KRIS_OTHER_WELDS,184,99,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 09:26:03
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
KRIS_OTHER_WELDS,184,99,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 09:26:03
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
KRIS_OTHER_WELDS,92,51,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 09:22:15
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
KRIS_OTHER_WELDS,92,51,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 09:22:15
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
CLEAN-R1_KM_NEW,7,1,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 09:04:19
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
CLEAN-R1_KM_NEW,7,1,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 09:04:19
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
OK_R2_O55A(90,180)KMOK,502,277,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 08:58:25
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
OK_R2_O55A(90,180)KMOK,502,277,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 08:58:25
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
OK_R2_O57-69(2)(90,0)_OK,476,279,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 08:02:37
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
OK_R2_O57-69(2)(90,0)_OK,476,279,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 08:02:37
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
OK_R2_O57-69(2)(90,0)_OK,74,39,ALARM
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 07:51:14
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
OK_R2_O57-69(2)(90,0)_OK,74,39,ALARM
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 07:51:14
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
KRIS5(-224_-90),247,137,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 07:25:11
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
KRIS5(-224_-90),247,137,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 07:25:11
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
KRIS5(-224_-90),8,6,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 07:09:18
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
KRIS5(-224_-90),8,6,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 07:09:18
koss

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
KRIS4(-224_-90),4,2,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 06:20:07
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
KRIS4(-224_-90),4,2,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 06:20:07
koss

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
KRIS4(-224_-90),4,2,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 06:06:06
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
KRIS4(-224_-90),4,2,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 06:06:06
koss

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
KRIS4(-224_-90),4,2,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 05:45:15
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
KRIS4(-224_-90),4,2,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 05:45:15
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
KRIS3(-160_-90)54,470,255,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 05:37:49
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
KRIS3(-160_-90)54,470,255,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 05:37:49
koss

1365,GROUND FAULT,ROBOT1,[123],[111],PLAY,SV#1
KRIS3(-160_-90)54,397,211,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 05:30:13
koss

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],PLAY,SV#1
KRIS3(-160_-90)54,397,211,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/09 05:30:13
koss

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O50&56(110_90,0)AWOK,155,89,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:35:12
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O50&56(110_90,0)AWOK,155,89,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:35:12
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O50&56(110_90,0)AWOK,105,60,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:28:29
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O50&56(110_90,0)AWOK,105,60,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:28:29
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O50&56(110_90,0)AWOK,104,59,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:25:29
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O50&56(110_90,0)AWOK,104,59,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:25:29
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O50&56(110_90,0)AWOK,104,59,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:19:57
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O50&56(110_90,0)AWOK,104,59,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:19:57
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:02:37
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:02:37
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:00:09
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 23:00:09
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,ALARM
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 22:55:31
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,ALARM
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 22:55:31
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 22:52:29
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 22:52:29
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 22:50:18
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 22:50:18
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 22:45:27
melika

1365,GROUND FAULT,ROBOT1,[SLURBT],[111111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,612,339,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 22:45:27
melika

1365,GROUND FAULT,ROBOT1,[123],[111],TEACH,SV#1
OK_R2_O38-47,64(2)(90,0)_MPOK,549,302,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/04/08 22:30:24
melika
///MINOR
100
47
TASK#8
8000,16825 Wire buffer full,,[1],,PLAY,TASK#8
KRIS7(1)_V2,244,121,ALARM
,0,0,********
,0,0,********
,0,0,********
2025/06/09 09:04:50
melika

4710,WELDER ERROR,,[1],,PLAY,
KRIS7(1)_V2,244,121,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/06/09 09:04:50
melika

4110,SHOCK SENSOR ACTION,,[0000_0000_0000_0001],,PLAY,SV#1
KRIS7(1)_V2,231,115,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/06/09 09:02:54
melika

4110,SHOCK SENSOR ACTION,,[0000_0000_0000_0001],,PLAY,SV#1
KRIS7(1)_V2,231,115,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/06/09 09:00:49
melika
TASK#8
8000,16825 Wire buffer full,,[1],,PLAY,TASK#8
OK_R2_O55B(90,0)KMOK,582,324,ALARM
,0,0,********
,0,0,********
,0,0,********
2025/06/09 08:35:08
melika

4710,WELDER ERROR,,[1],,PLAY,
OK_R2_O55B(90,0)KMOK,582,324,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/06/09 08:35:07
melika
TASK#8
8000,16825 Wire buffer full,,[1],,PLAY,TASK#8
OK_R2_O55A(90,180)KMOK,383,201,ALARM
,0,0,********
,0,0,********
,0,0,********
2025/06/09 08:24:57
melika

4710,WELDER ERROR,,[1],,PLAY,
OK_R2_O55A(90,180)KMOK,383,201,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2025/06/09 08:24:56
melika
TASK#8
8000,16825 Wire buffer full,,[1],,PLAY,TASK#8
OK_R2_O49(180,90)AWOK,202,109,ALARM
,0,0,********
,0,0,********
,0,0,********
2025/06/09 08:08:55
